,name,type,what,date
1644,e trafic est interrompu entre Gare du Nord et Aeroport CdG 2 / Mitry - Claye. Reprise estimée à 07:00. (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1645,e trafic reprend progressivement sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1646,e trafic est interrompu entre Gare du Nord et Aeroport CdG 2 / Mitry - Claye. Reprise estimée à 07:00. (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1647,e trafic reprend progressivement sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1648,e trafic est interrompu entre Gare du Nord et Aeroport CdG 2 / Mitry - Claye. Reprise estimée à 07:00. (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1649,e trafic reprend progressivement sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1650,e trafic est interrompu entre Gare du Nord et Aeroport CdG 2 / Mitry - Claye. Reprise estimée à 07:00. (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1651,e trafic reprend progressivement sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1652,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1653,e trafic reprend progressivement sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1654,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1655,e trafic reprend progressivement sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1656,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1657,e trafic reprend progressivement sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1658,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1659,e trafic reprend progressivement sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1660,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1661,e trafic reprend progressivement sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1662,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1663,e trafic reprend progressivement sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1664,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1665,e trafic reprend progressivement sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1666,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1667,e trafic reprend progressivement sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1668,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1669,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1670,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1671,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1672,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1673,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1674,e trafic est perturbé sur la ligne (panne électrique),unscheduled,public_transport.incident.breakdown,2018-07-10
1675,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1676,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1677,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1678,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1679,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1680,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1681,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1682,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1683,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1684,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1685,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1686,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1687,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1688,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1689,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1690,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1691,e trafic est perturbé sur la ligne (malaise voyageur),unscheduled,public_transport.incident.passenger,2018-07-11
1692,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1693,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1694,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1695,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1696,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1697,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1698,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1699,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1700,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1701,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1702,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1703,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1704,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1705,e trafic est perturbé sur la ligne (train en panne),unscheduled,public_transport.incident.breakdown,2018-07-13
1706,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1707,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1708,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1709,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1710,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1711,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1712,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1713,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1714,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1715,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1716,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1717,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1718,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1719,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1720,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1721,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-14
1722,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1723,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1724,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1725,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1726,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1727,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1728,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1729,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1730,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1731,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1732,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1733,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1734,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1735,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1736,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1737,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1738,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1739,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1740,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1741,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1742,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1743,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1744,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1745,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1746,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1747,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1748,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1749,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1750,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
1751,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-07-17
