duree,date,line_num,line_type,what,type_inc
0 days 00:03:00.000000000,2018-11-16 12:46:00,A,rer,safety,unscheduled
0 days 00:04:00.000000000,2018-11-16 12:50:00,A,rer,safety,unscheduled
0 days 00:01:00.000000000,2018-11-16 12:55:00,A,rer,safety,unscheduled
0 days 00:00:00.000000000,2018-11-16 12:57:00,A,rer,safety,unscheduled
0 days 00:01:00.000000000,2018-11-16 12:58:00,A,rer,safety,unscheduled
0 days 00:00:00.000000000,2018-11-16 13:00:00,A,rer,safety,unscheduled
0 days 00:01:00.000000000,2018-11-16 13:01:00,A,rer,safety,unscheduled
0 days 00:00:00.000000000,2018-11-16 13:03:00,A,rer,safety,unscheduled
0 days 00:01:00.000000000,2018-11-16 13:04:00,A,rer,safety,unscheduled
0 days 00:01:00.000000000,2018-11-16 13:06:00,A,rer,safety,unscheduled
0 days 00:00:00.000000000,2018-11-16 13:08:00,A,rer,safety,unscheduled
0 days 00:00:00.000000000,2018-11-16 13:09:00,A,rer,safety,unscheduled
0 days 00:00:00.000000000,2018-11-16 13:10:00,A,rer,safety,unscheduled
0 days 00:00:00.000000000,2018-11-16 13:11:00,A,rer,safety,unscheduled
0 days 00:02:00.000000000,2018-11-16 13:12:00,A,rer,safety,unscheduled
0 days 00:00:00.000000000,2018-11-16 13:15:00,A,rer,safety,unscheduled
0 days 00:01:00.000000000,2018-11-16 13:16:00,A,rer,safety,unscheduled
0 days 00:02:00.000000000,2018-11-16 13:18:00,A,rer,safety,unscheduled
0 days 00:00:00.000000000,2018-11-16 13:21:00,A,rer,safety,unscheduled
0 days 00:02:00.000000000,2018-11-16 13:22:00,A,rer,safety,unscheduled
0 days 00:01:00.000000000,2018-11-16 13:25:00,A,rer,safety,unscheduled
0 days 00:00:00.000000000,2018-11-16 13:31:00,A,rer,safety,unscheduled
0 days 00:00:00.000000000,2018-11-16 13:31:00,6,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-16 13:33:00,A,rer,safety,unscheduled
0 days 00:01:00.000000000,2018-11-16 13:33:00,6,metro,breakdown,unscheduled
0 days 00:04:00.000000000,2018-11-16 18:12:00,6,metro,passenger,unscheduled
0 days 00:02:00.000000000,2018-11-16 18:18:00,6,metro,passenger,unscheduled
0 days 01:00:00.000000000,2018-11-16 18:23:00,6,metro,passenger,unscheduled
0 days 00:02:00.000000000,2018-11-16 19:24:00,7,metro,generic,unscheduled
0 days 00:03:00.000000000,2018-11-16 19:27:00,6,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-16 19:31:00,7,metro,generic,unscheduled
0 days 00:01:00.000000000,2018-11-16 19:33:00,6,metro,passenger,unscheduled
0 days 01:00:00.000000000,2018-11-16 19:35:00,7,metro,generic,unscheduled
0 days 00:00:00.000000000,2018-11-16 20:36:00,B,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 20:36:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 20:37:00,7,metro,generic,unscheduled
0 days 00:02:00.000000000,2018-11-16 20:38:00,1,metro,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-16 20:38:00,B,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 20:41:00,7,metro,generic,unscheduled
0 days 00:00:00.000000000,2018-11-16 20:42:00,B,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 20:42:00,1,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-16 20:43:00,7,metro,generic,unscheduled
0 days 00:00:00.000000000,2018-11-16 20:45:00,1,metro,breakdown,unscheduled
0 days 05:50:00.000000000,2018-11-16 20:45:00,B,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 20:46:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 20:47:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 20:48:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 20:49:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 20:50:00,1,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-16 20:51:00,1,metro,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-16 20:53:00,1,metro,breakdown,unscheduled
0 days 00:04:00.000000000,2018-11-16 20:56:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 21:01:00,1,metro,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-16 21:02:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 21:05:00,1,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-16 21:06:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 21:08:00,1,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-16 21:09:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 21:11:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 21:12:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 21:13:00,1,metro,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-16 21:14:00,1,metro,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-16 21:17:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 21:20:00,1,metro,breakdown,unscheduled
0 days 00:03:00.000000000,2018-11-16 21:21:00,1,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-16 21:25:00,1,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-16 21:27:00,1,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-16 21:29:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 21:31:00,1,metro,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-16 21:32:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 21:35:00,1,metro,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-16 21:36:00,1,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-16 21:39:00,1,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-16 21:41:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 21:43:00,1,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-16 21:44:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-16 21:46:00,1,metro,breakdown,unscheduled
0 days 00:03:00.000000000,2018-11-16 21:49:00,1,metro,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-16 21:54:00,1,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-17 02:39:00,B,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-17 02:43:00,B,rer,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-17 08:44:00,2,metro,breakdown,unscheduled
0 days 01:05:00.000000000,2018-11-17 08:50:00,2,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-17 09:57:00,2,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-17 17:05:00,B,rer,generic,unscheduled
0 days 00:05:00.000000000,2018-11-17 17:08:00,B,rer,generic,unscheduled
0 days 00:59:00.000000000,2018-11-17 17:16:00,B,rer,generic,unscheduled
0 days 00:00:00.000000000,2018-11-17 17:21:00,12,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 17:23:00,12,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 17:27:00,12,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 17:30:00,12,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 17:35:00,12,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-17 17:38:00,12,metro,smoke,unscheduled
0 days 00:02:00.000000000,2018-11-17 17:41:00,12,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-17 17:46:00,12,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 17:50:00,12,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-17 17:52:00,12,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 17:55:00,12,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-17 17:57:00,12,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-17 18:01:00,12,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-17 18:04:00,12,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-17 18:09:00,12,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-17 18:14:00,12,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 18:17:00,B,rer,generic,unscheduled
0 days 00:00:00.000000000,2018-11-17 18:17:00,12,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 18:21:00,12,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 18:21:00,B,rer,generic,unscheduled
0 days 00:01:00.000000000,2018-11-17 18:26:00,12,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-17 18:26:00,B,rer,generic,unscheduled
0 days 00:00:00.000000000,2018-11-17 18:29:00,B,rer,generic,unscheduled
0 days 00:00:00.000000000,2018-11-17 18:29:00,12,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 18:31:00,B,rer,generic,unscheduled
0 days 00:00:00.000000000,2018-11-17 18:31:00,12,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 21:52:00,6,metro,smoke,unscheduled
0 days 00:04:00.000000000,2018-11-17 21:55:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 22:02:00,6,metro,smoke,unscheduled
0 days 00:02:00.000000000,2018-11-17 22:04:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 22:09:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 22:12:00,6,metro,smoke,unscheduled
0 days 00:02:00.000000000,2018-11-17 22:14:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 22:19:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 22:24:00,6,metro,smoke,unscheduled
0 days 00:03:00.000000000,2018-11-17 22:26:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 22:32:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 22:35:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 22:37:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 22:40:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 22:43:00,6,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-17 22:47:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 22:50:00,6,metro,smoke,unscheduled
0 days 00:04:00.000000000,2018-11-17 22:53:00,6,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-17 23:00:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:05:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:08:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:11:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:14:00,8,metro,smoke,unscheduled
0 days 00:02:00.000000000,2018-11-17 23:16:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:20:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:21:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:22:00,8,metro,smoke,unscheduled
0 days 00:02:00.000000000,2018-11-17 23:23:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:26:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:27:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:28:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:29:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:30:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:31:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:32:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:33:00,3,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-17 23:34:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:36:00,3,metro,passenger,unscheduled
0 days 00:05:00.000000000,2018-11-17 23:37:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:43:00,3,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-17 23:44:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:46:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:47:00,8,metro,smoke,unscheduled
0 days 00:03:00.000000000,2018-11-17 23:48:00,3,metro,passenger,unscheduled
0 days 00:02:00.000000000,2018-11-17 23:52:00,8,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-17 23:55:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-17 23:57:00,8,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-17 23:58:00,3,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-18 00:00:00,8,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-18 00:02:00,3,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-18 00:04:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-18 00:06:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 00:07:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-18 00:08:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 00:09:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-18 00:10:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 00:11:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-18 00:12:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 00:13:00,8,metro,smoke,unscheduled
0 days 00:00:00.000000000,2018-11-18 00:14:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 00:15:00,8,metro,smoke,unscheduled
0 days 00:01:00.000000000,2018-11-18 00:17:00,3,metro,passenger,unscheduled
0 days 00:02:00.000000000,2018-11-18 00:21:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 00:26:00,3,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 00:31:00,3,metro,passenger,unscheduled
0 days 00:02:00.000000000,2018-11-18 18:12:00,4,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 18:21:00,4,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 18:23:00,4,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-18 18:25:00,4,metro,passenger,unscheduled
0 days 00:02:00.000000000,2018-11-18 18:29:00,4,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-18 18:34:00,4,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 18:37:00,4,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 18:39:00,4,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 18:41:00,4,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 18:43:00,4,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 18:45:00,4,metro,passenger,unscheduled
0 days 00:03:00.000000000,2018-11-18 18:47:00,4,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-18 18:52:00,4,metro,passenger,unscheduled
0 days 00:02:00.000000000,2018-11-18 18:58:00,4,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 19:02:00,4,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 19:11:00,4,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 19:13:00,4,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 19:17:00,4,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-18 19:19:00,4,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-18 19:22:00,4,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-18 20:35:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 20:40:00,A,rer,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-18 20:43:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 20:46:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 20:49:00,A,rer,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-18 20:51:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 20:54:00,A,rer,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-18 20:55:00,A,rer,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-18 20:58:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:01:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:02:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:03:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:04:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:05:00,A,rer,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-18 21:06:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:09:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:10:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:11:00,A,rer,breakdown,unscheduled
0 days 00:03:00.000000000,2018-11-18 21:12:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:16:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:17:00,A,rer,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-18 21:18:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:20:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:21:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:22:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:23:00,A,rer,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-18 21:24:00,A,rer,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-18 21:26:00,A,rer,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-18 21:29:00,A,rer,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-18 21:31:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:33:00,A,rer,breakdown,unscheduled
0 days 00:03:00.000000000,2018-11-18 21:34:00,A,rer,breakdown,unscheduled
0 days 00:02:00.000000000,2018-11-18 21:38:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:41:00,A,rer,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-18 21:42:00,A,rer,breakdown,unscheduled
0 days 00:01:00.000000000,2018-11-18 21:44:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:47:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:49:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:53:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 21:55:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-18 22:02:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2018-11-19 01:21:00,13,metro,passenger,unscheduled
0 days 00:02:00.000000000,2018-11-19 01:25:00,13,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-19 01:29:00,13,metro,passenger,unscheduled
0 days 00:02:00.000000000,2018-11-19 01:32:00,13,metro,passenger,unscheduled
0 days 00:02:00.000000000,2018-11-19 01:36:00,13,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-19 01:40:00,13,metro,passenger,unscheduled
0 days 00:02:00.000000000,2018-11-19 01:45:00,13,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-19 01:50:00,13,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-19 01:55:00,13,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-19 01:57:00,13,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-19 02:00:00,13,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-19 02:02:00,13,metro,passenger,unscheduled
0 days 00:01:00.000000000,2018-11-19 02:05:00,13,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-19 02:08:00,13,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-19 02:12:00,13,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-19 02:14:00,13,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-19 02:16:00,13,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-19 02:23:00,13,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-19 02:25:00,13,metro,passenger,unscheduled
0 days 00:00:00.000000000,2018-11-19 08:31:00,8,metro,generic,unscheduled
0 days 00:01:00.000000000,2018-11-19 08:33:00,8,metro,generic,unscheduled
0 days 00:01:00.000000000,2018-11-19 08:36:00,8,metro,generic,unscheduled
0 days 00:02:00.000000000,2018-11-19 08:39:00,8,metro,generic,unscheduled
0 days 00:00:00.000000000,2018-11-19 08:43:00,8,metro,generic,unscheduled
0 days 00:03:00.000000000,2018-11-19 08:46:00,8,metro,generic,unscheduled
0 days 00:01:00.000000000,2018-11-19 08:53:00,8,metro,generic,unscheduled
0 days 00:02:00.000000000,2018-11-19 08:56:00,9,metro,generic,unscheduled
