Geo Point;Geo Shape;OBJECTID;id_ref_zdl;nom_long;label;idrefliga;idrefligc;res_com;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;exploitant;principal;idf;x;y
48.8966738112,2.37412297553;"{""type"": ""Point"", ""coordinates"": [2.37412297552969, 48.89667381116845]}";841;58498;ROSA PARKS;ROSA PARKS;A01843 / A01757;C01729 / C01679;RER E / T3B;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;0;0;0;RATP/SNCF;1;1;654112.8609;6866478.2351
48.8535439161,2.41062642574;"{""type"": ""Point"", ""coordinates"": [2.41062642573733, 48.853543916083574]}";848;44520;PORTE DE MONTREUIL;Porte de Montreuil;A01542 / A01757;C01379 / C01679;M9 / T3B;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;656751.8584;6861661.5511
48.8482371104,2.39582358883;"{""type"": ""Point"", ""coordinates"": [2.395823588826126, 48.84823711041018]}";849;44191;NATION;NATION;A01856 / A01534 / A01535 / A01539 / A01542;C01742 / C01371 / C01372 / C01376 / C01379;RER A / M1 / M2 / M6 / M9;RER / Metro;1;0;1;1;0;0;0;0;0;0;M2/M6;0;0;0;RATP;0;1;655662.633;6861080.0037
48.8471584794,2.41014036797;"{""type"": ""Point"", ""coordinates"": [2.410140367974106, 48.84715847940209]}";853;44528;PORTE DE VINCENNES;Porte de Vincennes;A01534 / A01193 / A01757;C01371 / C01391 / C01679;M1 / T3A / T3B;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;656712.3513;6860952.126
48.8208733552,2.35093287806;"{""type"": ""Point"", ""coordinates"": [2.350932878064575, 48.820873355226304]}";866;44550;POTERNE DES PEUPLIERS;Poterne des Peupliers;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;652343.3985;6858063.596
48.8213557838,2.36929058735;"{""type"": ""Point"", ""coordinates"": [2.369290587346029, 48.82135578381407]}";869;44507;PORTE D'IVRY;Porte d'Ivry;A01540 / A01193;C01377 / C01391;M7 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;T3;0;0;RATP;0;1;653691.6801;6858106.3134
48.8323049605,2.39918151028;"{""type"": ""Point"", ""coordinates"": [2.399181510277909, 48.83230496053348]}";871;44512;PORTE DE CHARENTON;Porte de Charenton;A01541 / A01193;C01378 / C01391;M8 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;655895.5692;6859306.6251
48.9918983724,2.07362062047;"{""type"": ""Point"", ""coordinates"": [2.073620620466595, 48.991898372448254]}";888;43114;CONFLANS-FIN-D'OISE;CONFLANS FIN D'OISE;A01852 / A02176 / A01856;C01739 / C01740 / C01742;LIGNE J / LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;632206.1445;6877283.404
48.9937134804,2.23427639536;"{""type"": ""Point"", ""coordinates"": [2.234276395362977, 48.99371348039455]}";891;43126;FRANCONVILLE-LE-PLESSIS-BOUCHARD;FRANCONVILLE LE PLESSIS-BOUCHARD;A01849 / A01840;C01737 / C01727;LIGNE H / RER C;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;643964.7293;6877359.2784
49.0191367416,2.15466347741;"{""type"": ""Point"", ""coordinates"": [2.154663477409181, 49.019136741582734]}";893;43180;PIERRELAYE;PIERRELAYE;A01849 / A01840;C01737 / C01727;LIGNE H / RER C;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;638169.1754;6880245.8816
49.0478762034,2.01099976;"{""type"": ""Point"", ""coordinates"": [2.010999760003632, 49.04787620336898]}";898;43104;CERGY LE HAUT;CERGY LE HAUT;A02176 / A01856;C01740 / C01742;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;TRAIN_L / RER_A;TRAIN_L;RER_A;0;0;0;0;SNCF;1;1;627701.6572;6883563.8941
48.9768685885,2.39076393271;"{""type"": ""Point"", ""coordinates"": [2.390763932713399, 48.976868588454614]}";903;43251;GARGES-SARCELLES;GARGES SARCELLES;A01842 / A01760;C01728 / C01684;RER D / T5;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;T5;0;0;SNCF;0;1;655401.6994;6875386.3408
49.0046874618,2.57058948552;"{""type"": ""Point"", ""coordinates"": [2.57058948552452, 49.004687461805666]}";904;43065;AEROPORT CHARLES DE GAULLE 2-TGV;AÉROPORT CHARLES DE GAULLE 2 TGV;A01857 / A01516;C01743 / C00563;RER B / CDGVAL;RER / Navette;1;0;1;0;0;1;1;RER_B;0;RER_B;0;0;CDGVAL;CDGVAL;SNCF;1;1;668582.2523;6878393.4208
48.9321960051,2.49551314123;"{""type"": ""Point"", ""coordinates"": [2.495513141228173, 48.93219600505699]}";911;43071;AULNAY-SOUS-BOIS;AULNAY-SOUS-BOIS;A02175 / A01857 / A01761;C01738 / C01743 / C01843;LIGNE K / RER B / T4;Train / RER / Tramway;1;1;1;0;1;0;0;0;0;0;0;T4;0;0;SNCF;1;1;663037.8692;6870364.5511
48.5356206226,1.99590199036;"{""type"": ""Point"", ""coordinates"": [1.995901990362833, 48.535620622584574]}";913;47095;DOURDAN-LA-FORET;DOURDAN-LA-FORÊT;A01840;C01727;RER C;Train / RER;1;1;1;0;0;0;0;RER_C;0;RER_C;0;0;0;0;SNCF;1;1;625873.7762;6826625.2525
48.8978323851,2.33802674023;"{""type"": ""Point"", ""coordinates"": [2.338026740232627, 48.89783238508955]}";921;45529;Angélique Compoint - Porte de Montmartre;Angélique Compoint - Pte de Montmartre;A01757;C01679;T3B;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;651467.5501;6866628.6443
48.8677997345,2.31388193768;"{""type"": ""Point"", ""coordinates"": [2.313881937682159, 48.867799734455396]}";10;42531;CHAMPS-ELYSEES-CLEMENCEAU;Champs-Elysées-Clémenceau;A01534 / A01546;C01371 / C01383;M1 / M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649668.4044;6863304.3208
48.8847082013,2.26051507789;"{""type"": ""Point"", ""coordinates"": [2.260515077888117, 48.884708201322525]}";14;44479;PONT DE NEUILLY (AVENUE DE MADRID);Pont de Neuilly;A01534;C01371;M1;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;645771.287;6865219.7485
48.8515102782,2.39830234427;"{""type"": ""Point"", ""coordinates"": [2.398302344267161, 48.85151027816435]}";16;42271;AVRON;Avron;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655847.3058;6861442.5619
48.9078125468,2.45435282652;"{""type"": ""Point"", ""coordinates"": [2.454352826517924, 48.907812546781926]}";24;47334;JEAN ROSTAND;Jean Rostand;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;660003.4947;6867673.1933
48.9096663654,2.43748780358;"{""type"": ""Point"", ""coordinates"": [2.437487803577854, 48.909666365358355]}";26;52382;LA FERME;La Ferme;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;658768.7601;6867888.0078
48.8574714089,2.22060356003;"{""type"": ""Point"", ""coordinates"": [2.220603560028727, 48.85747140891034]}";30;47370;LES COTEAUX;Les Coteaux;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;642814.6512;6862219.4104
48.9024441906,2.51169930327;"{""type"": ""Point"", ""coordinates"": [2.511699303270689, 48.90244419056996]}";33;46521;LES PAVILLONS-SOUS-BOIS;Les Pavillons-sous-Bois;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;664203.3028;6867048.7229
48.8191743291,2.23859833779;"{""type"": ""Point"", ""coordinates"": [2.238598337792144, 48.81917432913315]}";38;44137;MEUDON-SUR-SEINE;Meudon-Sur-Seine;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;644093.8494;6857948.3523
48.8247110179,2.31882969127;"{""type"": ""Point"", ""coordinates"": [2.318829691269952, 48.824711017896654]}";45;43462;JEAN MOULIN;Jean Moulin;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;649990.0171;6858510.1507
48.8822269008,2.32127492677;"{""type"": ""Point"", ""coordinates"": [2.321274926766348, 48.88222690081933]}";48;44662;ROME;Rome;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650224.5081;6864903.8302
48.8792141342,2.30352872537;"{""type"": ""Point"", ""coordinates"": [2.303528725370108, 48.87921413424558]}";49;42771;COURCELLES;Courcelles;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648920.1378;6864580.1642
48.8686959778,2.34072072367;"{""type"": ""Point"", ""coordinates"": [2.340720723674096, 48.86869597784287]}";62;45101;BOURSE;Bourse;A01536;C01373;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651638.0039;6863387.2034
48.8978210671,2.27980958669;"{""type"": ""Point"", ""coordinates"": [2.279809586693101, 48.897821067111316]}";72;52354;PONT DE LEVALLOIS-BECON;Pont de Levallois-Bécon;A01536;C01373;M3;Metro;0;0;0;1;0;0;0;0;0;0;M3;0;0;0;RATP;0;1;647199.4721;6866664.741
48.893941388,2.34776550172;"{""type"": ""Point"", ""coordinates"": [2.347765501718976, 48.893941388029106]}";73;44833;SIMPLON;Simplon;A01537;C01374;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652177.9554;6866190.0425
48.8837344657,2.34963614827;"{""type"": ""Point"", ""coordinates"": [2.349636148269585, 48.88373446574696]}";75;42280;BARBES-ROCHECHOUART;Barbès-Rochechouart;A01535 / A01537;C01372 / C01374;M2 / M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652305.7606;6865053.9577
48.8638074387,2.34888065667;"{""type"": ""Point"", ""coordinates"": [2.348880656666387, 48.86380743870276]}";78;44970;ETIENNE-MARCEL;Étienne Marcel;A01537;C01374;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652232.0868;6862838.6692
48.8521672611,2.33964633593;"{""type"": ""Point"", ""coordinates"": [2.33964633593288, 48.8521672611165]}";81;58716;ODEON;Odéon;A01537 / A01543;;M4 / M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651543.823;6861550.009
48.853718934,2.33377613822;"{""type"": ""Point"", ""coordinates"": [2.333776138218467, 48.85371893400019]}";82;44799;SAINT-GERMAIN-DES-PRES;Saint-Germain-des-Près;A01537;C01374;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651114.5389;6861726.1589
48.89325759,2.41331313951;"{""type"": ""Point"", ""coordinates"": [2.41331313951059, 48.89325758997389]}";90;42949;EGLISE DE PANTIN;Église de Pantin;A01538;C01375;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;656983.2711;6866076.3042
48.885216183,2.37966308156;"{""type"": ""Point"", ""coordinates"": [2.379663081560599, 48.88521618301504]}";93;45581;LAUMIERE;Laumière;A01538;C01375;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654509.0248;6865200.9984
49.008978461,2.54483189792;"{""type"": ""Point"", ""coordinates"": [2.54483189791712, 49.00897846095017]}";108;44951;PARC PR;Parc PR;A01516;C00563;CDGVAL;Navette;0;0;0;0;0;1;1;0;0;0;0;0;0;0;AEROSAT;0;1;666700.4738;6878881.1727
48.9067006317,2.46052340367;"{""type"": ""Point"", ""coordinates"": [2.460523403665098, 48.90670063170015]}";111;42245;AUGUSTE DELAUNE;Auguste Delaune;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;660454.9526;6867546.4432
48.829826379,2.29566198282;"{""type"": ""Point"", ""coordinates"": [2.295661982822294, 48.82982637901666]}";117;43285;GEORGES BRASSENS;Georges Brassens;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;648294.2142;6859093.8383
48.9140932644,2.43127800347;"{""type"": ""Point"", ""coordinates"": [2.431278003470783, 48.91409326441146]}";124;47349;GASTON ROULAUD;Gaston Roulaud;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;658317.1451;6868383.5293
48.8554850495,2.27010913895;"{""type"": ""Point"", ""coordinates"": [2.27010913895449, 48.855485049505155]}";126;44594;RANELAGH;Ranelagh;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;646444.7925;6861963.8328
48.8630737822,2.2871668755;"{""type"": ""Point"", ""coordinates"": [2.287166875502502, 48.86307378222524]}";129;44962;TROCADERO;Trocadéro;A01539 / A01542;;M6 / M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;647703.9746;6862796.1957
48.8647940649,2.29416201403;"{""type"": ""Point"", ""coordinates"": [2.294162014031211, 48.86479406489215]}";130;43395;IENA;Iéna;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648218.8595;6862982.8661
48.8557264286,2.42298321615;"{""type"": ""Point"", ""coordinates"": [2.422983216145875, 48.85572642863313]}";145;44650;ROBESPIERRE;Robespierre;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;657661.786;6861897.8455
48.8407450152,2.2285369815;"{""type"": ""Point"", ""coordinates"": [2.228536981504941, 48.84074501522689]}";148;42381;BOULOGNE-PONT DE SAINT CLOUD;Boulogne-Pont de Saint-Cloud;A01543;C01380;M10;Metro;0;0;0;1;0;0;0;0;0;0;M10;0;0;0;RATP;0;1;643378.5475;6860353.9039
48.8479715406,2.25774468038;"{""type"": ""Point"", ""coordinates"": [2.257744680376011, 48.8479715405977]}";152;44504;PORTE D'AUTEUIL;Porte d'Auteuil;A01543;C01380;M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;645529.7326;6861136.8657
48.8452411948,2.26189364176;"{""type"": ""Point"", ""coordinates"": [2.261893641759714, 48.84524119484093]}";153;44139;MICHEL-ANGE-MOLITOR;Michel-Ange-Molitor;A01542 / A01543;;M9 / M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;645831.3566;6860830.4268
48.8470661332,2.30740224062;"{""type"": ""Point"", ""coordinates"": [2.30740224061964, 48.84706613315244]}";158;51612;SEGUR;Ségur;A01543;C01380;M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649172.8635;6861003.0844
48.8738818542,2.3853162151;"{""type"": ""Point"", ""coordinates"": [2.385316215101791, 48.87388185415815]}";170;44580;PYRENEES;Pyrénées;A01544;C01381;M11;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654913.7648;6863937.4476
48.8415055224,2.30794867934;"{""type"": ""Point"", ""coordinates"": [2.30794867933675, 48.84150552236794]}";179;45060;VOLONTAIRES;Volontaires;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649207.5446;6860384.4512
48.8449426352,2.3287780255;"{""type"": ""Point"", ""coordinates"": [2.32877802550436, 48.84494263521689]}";182;44211;NOTRE-DAME-DES-CHAMPS;Notre-Dame-des-Champs;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650739.5062;6860753.4258
48.8484578485,2.32778212715;"{""type"": ""Point"", ""coordinates"": [2.327782127147534, 48.84845784854178]}";183;44609;RENNES;Rennes;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650669.7472;6861144.9041
48.8585111299,2.32315485584;"{""type"": ""Point"", ""coordinates"": [2.323154855841107, 48.858511129873776]}";185;44840;SOLFERINO;Solférino;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650339.7683;6862265.6354
48.8607869626,2.32099819197;"{""type"": ""Point"", ""coordinates"": [2.320998191965804, 48.86078696262743]}";186;45704;ASSEMBLEE NATIONALE;Assemblée Nationale;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650183.7135;6862520.0465
48.884594208,2.33794977706;"{""type"": ""Point"", ""coordinates"": [2.337949777055662, 48.88459420803533]}";191;42155;ABBESSES;Abbesses;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651449.5655;6865156.6779
48.8904854556,2.35999576638;"{""type"": ""Point"", ""coordinates"": [2.359995766383567, 48.89048545564584]}";195;44113;MARX DORMOY;Marx Dormoy;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653071.5478;6865798.4227
48.8333385593,2.38663240207;"{""type"": ""Point"", ""coordinates"": [2.386632402066984, 48.83333855925166]}";199;45234;COUR SAINT-EMILION;Cour Saint-Émilion;A01547;C01384;M14;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654975.2848;6859428.6327
48.8386316471,2.32249174845;"{""type"": ""Point"", ""coordinates"": [2.322491748450548, 48.83863164713645]}";204;43046;GAITE;Gaîté;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650272.1512;6860055.6506
48.8871839469,2.32577967481;"{""type"": ""Point"", ""coordinates"": [2.325779674806891, 48.887183946865775]}";211;43548;LA FOURCHE;La Fourche;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650559.5701;6865452.1927
48.9119648979,2.33392489048;"{""type"": ""Point"", ""coordinates"": [2.333924890479714, 48.91196489788087]}";215;43969;MAIRIE DE SAINT-OUEN;Mairie de Saint-Ouen;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651180.0871;6868202.6512
48.8799957944,2.39894666246;"{""type"": ""Point"", ""coordinates"": [2.398946662455969, 48.87999579436734]}";220;45617;PRE SAINT-GERVAIS;Pré Saint-Gervais;A01550;C01387;M7bis;Metro;0;0;0;1;0;0;0;0;0;0;M7bis;0;0;0;RATP;0;1;655918.6953;6864609.5836
48.8819319996,2.39344545239;"{""type"": ""Point"", ""coordinates"": [2.393445452389287, 48.88193199960676]}";221;42822;DANUBE;Danube;A01550;C01387;M7bis;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655516.8978;6864827.9635
48.8808212614,2.37414715384;"{""type"": ""Point"", ""coordinates"": [2.374147153839052, 48.88082126137612]}";224;58767;BOLIVAR;Bolivar;A01550;C01387;M7bis;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654100.662;6864715.5006
48.8434916487,2.61595248305;"{""type"": ""Point"", ""coordinates"": [2.615952483051449, 48.84349164872857]}";228;44199;NOISIEL;NOISIEL;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;671814.0183;6860451.2578
48.7707789162,2.6902527822;"{""type"": ""Point"", ""coordinates"": [2.690252782201096, 48.770778916160296]}";233;46572;OZOIR-LA-FERRIERE;OZOIR-LA-FERRIÈRE;A01843;C01729;RER E;RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;677235.3132;6852342.4269
48.9508199876,3.12490902211;"{""type"": ""Point"", ""coordinates"": [3.124909022112703, 48.95081998757579]}";241;43246;LA FERTE-SOUS-JOUARRE;LA FERTÉ-SOUS-JOUARRE;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;709148.4649;6872324.7668
48.8908567954,2.82640549867;"{""type"": ""Point"", ""coordinates"": [2.826405498670867, 48.8908567954167]}";243;47325;MONTRY-CONDE;MONTRY CONDÉ;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;687271.1064;6865663.5244
48.7349392965,2.86895583008;"{""type"": ""Point"", ""coordinates"": [2.868955830083688, 48.73493929649143]}";247;43247;MARLES-EN-BRIE;MARLES EN BRIE;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;690362.3536;6848320.9528
48.7894966769,2.90738727173;"{""type"": ""Point"", ""coordinates"": [2.907387271733687, 48.78949667687476]}";248;47942;MORTCERF;MORTCERF;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;693195.9079;6854382.9476
48.8086539649,2.99310989342;"{""type"": ""Point"", ""coordinates"": [2.993109893419177, 48.80865396493307]}";250;47199;FAREMOUTIERS-POMMEUSE;FAREMOUTIERS-POMMEUSE;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;699493.9819;6856509.0652
48.8137984812,3.04293826741;"{""type"": ""Point"", ""coordinates"": [3.042938267407243, 48.813798481227614]}";251;47943;MOUROUX;MOUROUX;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;703153.1292;6857081.9218
48.8413382473,2.4009185368;"{""type"": ""Point"", ""coordinates"": [2.400918536800476, 48.84133824733351]}";260;45222;BEL-AIR;Bel-Air;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;656030.6976;6860310.066
48.8406632293,2.32638461079;"{""type"": ""Point"", ""coordinates"": [2.326384610792846, 48.840663229299565]}";270;45313;EDGAR QUINET;Edgar Quinet;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650559.8002;6860279.0962
48.8456269668,2.30953149282;"{""type"": ""Point"", ""coordinates"": [2.309531492823513, 48.84562696675503]}";271;44829;SEVRES-LECOURBE;Sèvres-Lecourbe;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649327.718;6860841.6954
48.8716497691,2.29352429034;"{""type"": ""Point"", ""coordinates"": [2.29352429034182, 48.87164976914353]}";278;43498;KLEBER;Kléber;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648178.897;6863745.5821
48.8535754734,2.35716256888;"{""type"": ""Point"", ""coordinates"": [2.357162568881776, 48.85357547338822]}";291;44487;PONT-MARIE (CITE DES ARTS);Pont-Marie;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652830.3949;6861695.983
48.815930763,2.37726720015;"{""type"": ""Point"", ""coordinates"": [2.377267200151936, 48.81593076304921]}";298;44343;PIERRE CURIE;Pierre et Marie Curie;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654272.5743;6857498.469
48.7964830846,2.36826954005;"{""type"": ""Point"", ""coordinates"": [2.368269540049694, 48.796483084550516]}";302;53207;VILLEJUIF-PAUL VAILLANT-COUTURIER;Villejuif-Paul Vaillant-Couturier;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653594.5881;6855341.3988
48.8410940563,2.2879457665;"{""type"": ""Point"", ""coordinates"": [2.287945766499664, 48.84109405634958]}";304;42370;BOUCICAUT;Boucicaut;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;647739.0763;6860351.7535
48.8427467798,2.29191241332;"{""type"": ""Point"", ""coordinates"": [2.291912413317874, 48.84274677979287]}";305;42984;FELIX FAURE;Félix Faure;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648031.8468;6860532.9003
48.8700997328,2.32516410954;"{""type"": ""Point"", ""coordinates"": [2.325164109535878, 48.870099732848466]}";309;43898;MADELEINE;Madeleine;A01541 / A01545 / A01547;;M8 / M12 / M14;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650498.1966;6863552.9304
48.8611688655,2.36721086641;"{""type"": ""Point"", ""coordinates"": [2.367210866411707, 48.8611688654878]}";315;45208;SAINT-SEBASTIEN FROISSART;Saint-Sébastien Froissart;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653574.4612;6862534.3482
48.8512711264,2.3761187747;"{""type"": ""Point"", ""coordinates"": [2.37611877470207, 48.851271126372325]}";317;43674;LEDRU-ROLLIN;Ledru-Rollin;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654219.2942;6861428.6032
48.7899783103,2.45045317792;"{""type"": ""Point"", ""coordinates"": [2.450453177915301, 48.789978310348914]}";327;42779;CRETEIL-UNIVERSITE;Créteil-Université;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;659626.4637;6854573.0018
48.83370885,2.24384059509;"{""type"": ""Point"", ""coordinates"": [2.243840595091187, 48.833708850020464]}";331;47021;MARCEL SEMBAT;Marcel Sembat;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;644494.228;6859560.702
48.3484160133,2.0322397734;"{""type"": ""Point"", ""coordinates"": [2.032239773403242, 48.348416013348825]}";337;43165;MONNERVILLE;MONNERVILLE;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;628301.2007;6805784.2961
48.5860078908,2.24107007819;"{""type"": ""Point"", ""coordinates"": [2.241070078191464, 48.58600789078272]}";340;43068;ARPAJON;ARPAJON;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;644026.1784;6832024.3368
48.5824855969,2.22243331248;"{""type"": ""Point"", ""coordinates"": [2.222433312477108, 48.582485596939115]}";341;415484;EGLY;ÉGLY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;642647.8377;6831646.1589
48.5775084903,2.19206307147;"{""type"": ""Point"", ""coordinates"": [2.19206307146818, 48.5775084903497]}";342;47925;BREUILLET-BRUYERES-LE-CHATEL;BREUILLET BRUYÈRES-LE-CHÂTEL;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;640402.1894;6831115.3789
48.623332241,2.45140908881;"{""type"": ""Point"", ""coordinates"": [2.451409088809366, 48.62333224104098]}";348;45850;LE BRAS-DE-FER;LE BRAS DE FER;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;659567.9699;6836045.1779
48.5926277422,2.46180638748;"{""type"": ""Point"", ""coordinates"": [2.461806387476934, 48.59262774217931]}";351;47904;VILLABE;VILLABÉ;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;660310.9902;6832626.5275
48.5738077936,2.4794691696;"{""type"": ""Point"", ""coordinates"": [2.479469169601777, 48.573807793558984]}";353;45820;LE PLESSIS-CHENET;LE PLESSIS-CHENET;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;661599.7184;6830525.6467
